CSP_No,Common_Name,Genus,Species,Total Length (cm),Total Weight (g),Sex_Code,Maturity_Code,Composite_Count,Collection_Date,Collection_Year,Waterbody,Basin/Site,Latitude,Longitude,Province/State,Tissue_Code,Parameter_Code,Value,Value_Flag,Rep,Measurement_Date,Parameter_Group,Master_Parameter_Name,Parameter_name,Unit_Code,LOD,MDL - typical,Laboratory,Method_Code
66112,Lake Trout,Salvelinus,namaycush,69.9,3434.6,F,ADS,1,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,13C12-Beta-Hexabromocyclododecane,65.7,,1,2026-01-26,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66112,Lake Trout,Salvelinus,namaycush,69.9,3434.6,F,ADS,1,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.35,ND,1,2026-01-26,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66112,Lake Trout,Salvelinus,namaycush,69.9,3434.6,F,ADS,1,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.75,ND,1,2026-01-26,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66113,Lake Trout,Salvelinus,namaycush,70,3140.1,M,ADS,1,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",97,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
66113,Lake Trout,Salvelinus,namaycush,70,3140.1,M,ADS,1,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
66113,Lake Trout,Salvelinus,namaycush,70,3140.1,M,ADS,1,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,13C12-Beta-Hexabromocyclododecane,61.3,,1,2026-01-26,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66113,Lake Trout,Salvelinus,namaycush,70,3140.1,M,ADS,1,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.3,ND,1,2026-01-26,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66113,Lake Trout,Salvelinus,namaycush,70,3140.1,M,ADS,1,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.71,ND,1,2026-01-26,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66120,Lake Trout,Salvelinus,namaycush,60.5,2124,F,ADS,1,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",102,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
66120,Lake Trout,Salvelinus,namaycush,60.5,2124,F,ADS,1,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
66122,Lake Trout,Salvelinus,namaycush,74,4017.3,M,ADS,1,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",95.1,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
66122,Lake Trout,Salvelinus,namaycush,74,4017.3,M,ADS,1,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
66122,Lake Trout,Salvelinus,namaycush,74,4017.3,M,ADS,1,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,13C12-Beta-Hexabromocyclododecane,79.2,,1,2026-01-26,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66122,Lake Trout,Salvelinus,namaycush,74,4017.3,M,ADS,1,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.07,ND,1,2026-01-26,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66122,Lake Trout,Salvelinus,namaycush,74,4017.3,M,ADS,1,2021-12-21,2021,Great Bear Lake,Great Bear Lake,66.241197,-123.739014,NWT,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",7.21,,1,2026-01-26,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66217,Lake Trout,Salvelinus,namaycush,60.5,2408.1,F,ADS,1,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,13C12-Beta-Hexabromocyclododecane,89.1,,1,2026-02-20,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66217,Lake Trout,Salvelinus,namaycush,60.5,2408.1,F,ADS,1,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.44,ND,1,2026-02-20,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66217,Lake Trout,Salvelinus,namaycush,60.5,2408.1,F,ADS,1,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.83,ND,1,2026-02-20,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66231,Lake Trout,Salvelinus,namaycush,50.5,1376,F,ADS,1,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,13C12-Beta-Hexabromocyclododecane,59.3,,1,2026-02-20,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66231,Lake Trout,Salvelinus,namaycush,50.5,1376,F,ADS,1,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.38,ND,1,2026-02-20,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66231,Lake Trout,Salvelinus,namaycush,50.5,1376,F,ADS,1,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.78,ND,1,2026-02-20,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66237,Lake Trout,Salvelinus,namaycush,47,1244.3,UNK,ADS,1,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,13C12-Beta-Hexabromocyclododecane,49.3,COM,1,2026-02-20,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66237,Lake Trout,Salvelinus,namaycush,47,1244.3,UNK,ADS,1,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",3.95,ND,1,2026-02-20,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66237,Lake Trout,Salvelinus,namaycush,47,1244.3,UNK,ADS,1,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.41,ND,1,2026-02-20,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66244,Lake Trout,Salvelinus,namaycush,52,1641.2,F,ADS,1,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,13C12-Beta-Hexabromocyclododecane,60.4,,1,2026-02-20,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66244,Lake Trout,Salvelinus,namaycush,52,1641.2,F,ADS,1,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",3.94,ND,1,2026-02-20,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66244,Lake Trout,Salvelinus,namaycush,52,1641.2,F,ADS,1,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.4,ND,1,2026-02-20,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66245,Lake Trout,Salvelinus,namaycush,52,1457.9,F,ADS,1,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,13C12-Beta-Hexabromocyclododecane,55.2,,1,2026-02-20,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66245,Lake Trout,Salvelinus,namaycush,52,1457.9,F,ADS,1,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.07,ND,1,2026-02-20,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66245,Lake Trout,Salvelinus,namaycush,52,1457.9,F,ADS,1,2022-06-21,2022,Lake Huron,North Channel L Huron,45.91666667,-83.5,ON,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.52,ND,1,2026-02-20,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66350,Lake Trout,Salvelinus,namaycush,46,1131.5,M,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",102,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
66350,Lake Trout,Salvelinus,namaycush,46,1131.5,M,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",55.3,,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
66351,Lake Trout,Salvelinus,namaycush,51,1683.5,F,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",101,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
66351,Lake Trout,Salvelinus,namaycush,51,1683.5,F,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
66352,Lake Trout,Salvelinus,namaycush,45,1006.5,M,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",122,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
66352,Lake Trout,Salvelinus,namaycush,45,1006.5,M,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
66353,Lake Trout,Salvelinus,namaycush,54,1363.3,F,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",134,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
66353,Lake Trout,Salvelinus,namaycush,54,1363.3,F,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
66360,Lake Trout,Salvelinus,namaycush,52.5,1647.5,F,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",107,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
66360,Lake Trout,Salvelinus,namaycush,52.5,1647.5,F,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
66366,Lake Trout,Salvelinus,namaycush,51,1219.5,M,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",100,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
66366,Lake Trout,Salvelinus,namaycush,51,1219.5,M,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
66367,Lake Trout,Salvelinus,namaycush,43.5,830.4,M,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",142,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
66367,Lake Trout,Salvelinus,namaycush,43.5,830.4,M,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
66368,Lake Trout,Salvelinus,namaycush,43.5,922.1,M,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",95.9,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
66368,Lake Trout,Salvelinus,namaycush,43.5,922.1,M,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
66369,Lake Trout,Salvelinus,namaycush,47,1208.8,M,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",100,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
66369,Lake Trout,Salvelinus,namaycush,47,1208.8,M,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
66371,Lake Trout,Salvelinus,namaycush,47,1239.8,M,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",88.6,,1,2023-12-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
66371,Lake Trout,Salvelinus,namaycush,47,1239.8,M,ADS,1,2022-07-19,2022,Lake Superior,Whitefish Bay L Superior,46.58333,-84.75,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50,L,1,2023-12-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
66696,Lake Trout,Salvelinus,namaycush,59,2118.7,F,ADS,1,2022-12-31,2022,Cold Lake,Cold Lake,54.63639,-109.985,AB,WHA,13C12-Beta-Hexabromocyclododecane,71.7,,1,2026-01-29,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66696,Lake Trout,Salvelinus,namaycush,59,2118.7,F,ADS,1,2022-12-31,2022,Cold Lake,Cold Lake,54.63639,-109.985,AB,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.33,ND,1,2026-01-29,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66696,Lake Trout,Salvelinus,namaycush,59,2118.7,F,ADS,1,2022-12-31,2022,Cold Lake,Cold Lake,54.63639,-109.985,AB,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.73,ND,1,2026-01-29,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66698,Lake Trout,Salvelinus,namaycush,58,1939.3,M,ADS,1,2022-12-31,2022,Cold Lake,Cold Lake,54.63639,-109.985,AB,WHA,13C12-Beta-Hexabromocyclododecane,61.7,,1,2026-01-29,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66698,Lake Trout,Salvelinus,namaycush,58,1939.3,M,ADS,1,2022-12-31,2022,Cold Lake,Cold Lake,54.63639,-109.985,AB,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.21,ND,1,2026-01-29,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66698,Lake Trout,Salvelinus,namaycush,58,1939.3,M,ADS,1,2022-12-31,2022,Cold Lake,Cold Lake,54.63639,-109.985,AB,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.63,ND,1,2026-01-29,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66699,Lake Trout,Salvelinus,namaycush,60,2078,M,ADS,1,2022-12-31,2022,Cold Lake,Cold Lake,54.63639,-109.985,AB,WHA,13C12-Beta-Hexabromocyclododecane,63.8,,1,2026-01-29,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66699,Lake Trout,Salvelinus,namaycush,60,2078,M,ADS,1,2022-12-31,2022,Cold Lake,Cold Lake,54.63639,-109.985,AB,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.22,ND,1,2026-01-29,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66699,Lake Trout,Salvelinus,namaycush,60,2078,M,ADS,1,2022-12-31,2022,Cold Lake,Cold Lake,54.63639,-109.985,AB,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.64,ND,1,2026-01-29,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66709,Lake Trout,Salvelinus,namaycush,63.5,2073,M,ADS,1,2022-12-31,2022,Cold Lake,Cold Lake,54.63639,-109.985,AB,WHA,13C12-Beta-Hexabromocyclododecane,55.9,,1,2026-01-29,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66709,Lake Trout,Salvelinus,namaycush,63.5,2073,M,ADS,1,2022-12-31,2022,Cold Lake,Cold Lake,54.63639,-109.985,AB,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.13,ND,1,2026-01-29,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66709,Lake Trout,Salvelinus,namaycush,63.5,2073,M,ADS,1,2022-12-31,2022,Cold Lake,Cold Lake,54.63639,-109.985,AB,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.56,ND,1,2026-01-29,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
66714,Lake Trout,Salvelinus,namaycush,63,2607,F,ADS,1,2022-12-31,2022,Reindeer Lake,Reindeer Lake,57.492804,-102.381592,SK,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",151,,1,2025-09-17,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
66714,Lake Trout,Salvelinus,namaycush,63,2607,F,ADS,1,2022-12-31,2022,Reindeer Lake,Reindeer Lake,57.492804,-102.381592,SK,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",50,BDL,1,2025-09-17,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5,,NLET,B_ChlorinatedAlkanes_ISO
