,CSP_No,Common_Name,Genus,Species,Total Length (cm),Total Weight (g),Sex_Code,Maturity_Code,Composite_Count,Collection_Date,Collection_Year,Waterbody,Basin/Site,Latitude,Longitude,Province/State,Tissue_Code,Parameter_Code,Value,Value_Flag,Rep,Measurement_Date,Parameter_Group,Master_Parameter_Name,Parameter_name,Unit_Code,LOD,MDL - typical,Laboratory,Method_Code
910,60678,Walleye,Sander,vitreus,52.5,1551.0,F,ADS,1.0,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",50.1,,1,2018-06-21,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
911,60678,Walleye,Sander,vitreus,52.5,1551.0,F,ADS,1.0,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5.0,BDL,1,2018-06-21,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
912,60679,Walleye,Sander,vitreus,57.0,2243.0,M,ADS,1.0,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",44.8,,1,2018-06-21,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
913,60679,Walleye,Sander,vitreus,57.0,2243.0,M,ADS,1.0,2013-11-15,2013,Lake Erie,Western Basin L Erie,41.8611,-82.83361,ON,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",5.0,BDL,1,2018-06-21,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
914,61715,Walleye,Sander,vitreus,44.0,871.2,M,ADS,1.0,2014-09-24,2014,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",106.0,,1,2023-10-26,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
915,61715,Walleye,Sander,vitreus,44.0,871.2,M,ADS,1.0,2014-09-24,2014,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-10-26,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
916,61716,Walleye,Sander,vitreus,45.0,961.0,M,ADS,1.0,2014-09-24,2014,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",101.0,,1,2023-10-26,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
917,61716,Walleye,Sander,vitreus,45.0,961.0,M,ADS,1.0,2014-09-24,2014,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-10-26,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
918,62583,Walleye,Sander,vitreus,48.0,1031.0,M,ADS,1.0,2015-10-06,2015,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",91.7,,1,2023-10-26,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
919,62583,Walleye,Sander,vitreus,48.0,1031.0,M,ADS,1.0,2015-10-06,2015,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-10-26,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
920,62588,Walleye,Sander,vitreus,42.0,588.3,M,ADS,1.0,2015-10-06,2015,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane      ",88.8,,1,2023-10-26,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
921,62588,Walleye,Sander,vitreus,42.0,588.3,M,ADS,1.0,2015-10-06,2015,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, SC (C10-C13), Total ",50.0,L,1,2023-10-26,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
922,64552,Walleye,Sander,vitreus,39.5,499.2,F,ADS,1.0,2019-07-25,2019,St. Lawrence River,St. Lawrence River,46.67158889,-71.78784722,QC,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",85.0,,1,2024-02-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
923,64552,Walleye,Sander,vitreus,39.5,499.2,F,ADS,1.0,2019-07-25,2019,St. Lawrence River,St. Lawrence River,46.67158889,-71.78784722,QC,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",50.0,L,1,2024-02-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
924,64554,Walleye,Sander,vitreus,39.3,469.9,M,ADS,1.0,2019-07-25,2019,St. Lawrence River,St. Lawrence River,46.67158889,-71.78784722,QC,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",96.8,,1,2024-02-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
925,64554,Walleye,Sander,vitreus,39.3,469.9,M,ADS,1.0,2019-07-25,2019,St. Lawrence River,St. Lawrence River,46.67158889,-71.78784722,QC,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",50.0,L,1,2024-02-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
926,64555,Walleye,Sander,vitreus,36.0,363.1,M,ADS,1.0,2019-07-25,2019,St. Lawrence River,St. Lawrence River,46.67158889,-71.78784722,QC,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",123.0,,1,2024-02-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
927,64555,Walleye,Sander,vitreus,36.0,363.1,M,ADS,1.0,2019-07-25,2019,St. Lawrence River,St. Lawrence River,46.67158889,-71.78784722,QC,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",50.0,L,1,2024-02-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
928,64556,Walleye,Sander,vitreus,37.5,411.3,M,ADS,1.0,2019-07-25,2019,St. Lawrence River,St. Lawrence River,46.67158889,-71.78784722,QC,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",108.0,,1,2024-02-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
929,64556,Walleye,Sander,vitreus,37.5,411.3,M,ADS,1.0,2019-07-25,2019,St. Lawrence River,St. Lawrence River,46.67158889,-71.78784722,QC,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",50.0,L,1,2024-02-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
930,64557,Walleye,Sander,vitreus,36.5,395.0,M,ADS,1.0,2019-07-25,2019,St. Lawrence River,St. Lawrence River,46.67158889,-71.78784722,QC,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",102.0,,1,2024-02-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
931,64557,Walleye,Sander,vitreus,36.5,395.0,M,ADS,1.0,2019-07-25,2019,St. Lawrence River,St. Lawrence River,46.67158889,-71.78784722,QC,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",50.0,L,1,2024-02-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
932,66562,Walleye,Sander,vitreus,47.0,944.2,M,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",98.6,,1,2025-09-17,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
933,66562,Walleye,Sander,vitreus,47.0,944.2,M,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",50.0,BDL,1,2025-09-17,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
934,66562,Walleye,Sander,vitreus,47.0,944.2,M,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,13C12-Beta-Hexabromocyclododecane,66.7,,1,2026-01-26,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
935,66562,Walleye,Sander,vitreus,47.0,944.2,M,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.32,ND,1,2026-01-26,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
936,66562,Walleye,Sander,vitreus,47.0,944.2,M,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.73,ND,1,2026-01-26,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
937,66563,Walleye,Sander,vitreus,44.0,955.2,M,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",105.0,,1,2025-09-17,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
938,66563,Walleye,Sander,vitreus,44.0,955.2,M,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",50.0,BDL,1,2025-09-17,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
939,66563,Walleye,Sander,vitreus,44.0,955.2,M,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,13C12-Beta-Hexabromocyclododecane,68.3,,1,2026-01-26,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
940,66563,Walleye,Sander,vitreus,44.0,955.2,M,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.3,ND,1,2026-01-26,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
941,66563,Walleye,Sander,vitreus,44.0,955.2,M,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.71,ND,1,2026-01-26,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
942,66566,Walleye,Sander,vitreus,47.8,1164.0,F,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",146.0,,1,2025-09-17,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
943,66566,Walleye,Sander,vitreus,47.8,1164.0,F,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",50.0,BDL,1,2025-09-17,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
944,66566,Walleye,Sander,vitreus,47.8,1164.0,F,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,13C12-Beta-Hexabromocyclododecane,66.4,,1,2026-01-26,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
945,66566,Walleye,Sander,vitreus,47.8,1164.0,F,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.34,ND,1,2026-01-26,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
946,66566,Walleye,Sander,vitreus,47.8,1164.0,F,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.75,ND,1,2026-01-26,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
947,66569,Walleye,Sander,vitreus,43.5,811.4,M,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",92.9,,1,2025-09-17,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
948,66569,Walleye,Sander,vitreus,43.5,811.4,M,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",50.0,BDL,1,2025-09-17,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
949,66569,Walleye,Sander,vitreus,43.5,811.4,M,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,13C12-Beta-Hexabromocyclododecane,56.5,,1,2026-01-26,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
950,66569,Walleye,Sander,vitreus,43.5,811.4,M,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.38,ND,1,2026-01-26,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
951,66569,Walleye,Sander,vitreus,43.5,811.4,M,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.78,ND,1,2026-01-26,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
952,66573,Walleye,Sander,vitreus,48.9,1196.8,F,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",131.0,,1,2025-09-17,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
953,66573,Walleye,Sander,vitreus,48.9,1196.8,F,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",50.0,BDL,1,2025-09-17,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
954,66573,Walleye,Sander,vitreus,48.9,1196.8,F,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,13C12-Beta-Hexabromocyclododecane,73.5,,1,2026-01-26,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
955,66573,Walleye,Sander,vitreus,48.9,1196.8,F,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.23,ND,1,2026-01-26,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
956,66573,Walleye,Sander,vitreus,48.9,1196.8,F,ADS,1.0,2022-09-27,2022,Lake Diefenbaker,Lake Diefenbaker,50.655468,-107.959385,SK,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.65,ND,1,2026-01-26,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
957,66675,Walleye,Sander,vitreus,38.0,438.3,M,ADS,1.0,2022-09-28,2022,Columbia River,Columbia River,49.084222,-117.629671,BC,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",85.2,,1,2024-02-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
958,66675,Walleye,Sander,vitreus,38.0,438.3,M,ADS,1.0,2022-09-28,2022,Columbia River,Columbia River,49.084222,-117.629671,BC,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",50.0,L,1,2024-02-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
959,66675,Walleye,Sander,vitreus,38.0,438.3,M,ADS,1.0,2022-09-28,2022,Columbia River,Columbia River,49.084222,-117.629671,BC,WHA,13C12-Beta-Hexabromocyclododecane,57.3,,1,2026-01-26,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
960,66675,Walleye,Sander,vitreus,38.0,438.3,M,ADS,1.0,2022-09-28,2022,Columbia River,Columbia River,49.084222,-117.629671,BC,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.23,ND,1,2026-01-26,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
961,66675,Walleye,Sander,vitreus,38.0,438.3,M,ADS,1.0,2022-09-28,2022,Columbia River,Columbia River,49.084222,-117.629671,BC,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.65,ND,1,2026-01-26,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
962,66676,Walleye,Sander,vitreus,37.5,495.7,M,ADS,1.0,2022-09-28,2022,Columbia River,Columbia River,49.084222,-117.629671,BC,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",94.9,,1,2024-02-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
963,66676,Walleye,Sander,vitreus,37.5,495.7,M,ADS,1.0,2022-09-28,2022,Columbia River,Columbia River,49.084222,-117.629671,BC,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",50.0,L,1,2024-02-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
964,66676,Walleye,Sander,vitreus,37.5,495.7,M,ADS,1.0,2022-09-28,2022,Columbia River,Columbia River,49.084222,-117.629671,BC,WHA,13C12-Beta-Hexabromocyclododecane,69.4,,1,2026-01-26,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
965,66676,Walleye,Sander,vitreus,37.5,495.7,M,ADS,1.0,2022-09-28,2022,Columbia River,Columbia River,49.084222,-117.629671,BC,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.27,ND,1,2026-01-26,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
966,66676,Walleye,Sander,vitreus,37.5,495.7,M,ADS,1.0,2022-09-28,2022,Columbia River,Columbia River,49.084222,-117.629671,BC,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.68,ND,1,2026-01-26,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
967,66677,Walleye,Sander,vitreus,37.1,396.5,M,ADS,1.0,2022-09-28,2022,Columbia River,Columbia River,49.084222,-117.629671,BC,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",56.3,,1,2024-02-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
968,66677,Walleye,Sander,vitreus,37.1,396.5,M,ADS,1.0,2022-09-28,2022,Columbia River,Columbia River,49.084222,-117.629671,BC,WHA,"Chlorinated Alkanes, SC (C10-C13), Total",50.0,L,1,2024-02-20,Chlorinated Alkane,Short Chain Chlorinated Alkanes (C10-13) Total,Total Short Chain Chlorinated Alkanes (C10-13),NG/G wet,5.0,,NLET,B_ChlorinatedAlkanes_ISO
969,66677,Walleye,Sander,vitreus,37.1,396.5,M,ADS,1.0,2022-09-28,2022,Columbia River,Columbia River,49.084222,-117.629671,BC,WHA,13C12-Beta-Hexabromocyclododecane,58.5,,1,2026-01-26,Chlorinated Alkane,Chlorinated alkane surrogate,13C12-Beta-Hexabromocyclododecane,PCT,,,NLET,B_ChlorinatedAlkanes_MC_Biota
970,66677,Walleye,Sander,vitreus,37.1,396.5,M,ADS,1.0,2022-09-28,2022,Columbia River,Columbia River,49.084222,-117.629671,BC,WHA,"Chlorinated Alkanes, LC (C18-C20), Total",4.18,ND,1,2026-01-26,Chlorinated Alkane,"Long Chain Chlorinated Alkanes (C18-C20), Total","Long Chain Chlorinated Alkanes (C18-C20), Total",NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
971,66677,Walleye,Sander,vitreus,37.1,396.5,M,ADS,1.0,2022-09-28,2022,Columbia River,Columbia River,49.084222,-117.629671,BC,WHA,"Chlorinated Alkanes, MC (C14-C17), Total",3.61,ND,1,2026-01-26,Chlorinated Alkane,Medium Chain Chlorinated Paraffins (C14-17) Total,Medium Chain Chlorinated Paraffins (C14-17) Total,NG/G wet,,,NLET,B_ChlorinatedAlkanes_MC_Biota
972,66679,Walleye,Sander,vitreus,40.5,796.0,M,ADS,1.0,2022-09-28,2022,Columbia River,Columbia River,49.084222,-117.629671,BC,WHA,"13C10-1,5,5,6,6,10-hexachlorodecane",102.0,,1,2024-02-20,Chlorinated Alkane,"13C10-1,5,5,6,6,10-hexachlorodecane","13C10-1,5,5,6,6,10-hexachlorodecane",PCT,,,NLET,B_ChlorinatedAlkanes_ISO
